Highlight,Book Title,Book Author,Amazon Book ID,Highlighted at
"There were only three institutions in Egypt: Mubarak’s National Democratic Party, the military, and the Brotherhood. The latter two destroyed the former, the Brotherhood then won an election, began turning Egypt into an Islamist state, and paid the price by itself being overthrown by the real power in the land—the military.",Prisoners of Geography: Ten Maps That Explain Everything About the World,Tim Marshall,B00V3L8ZHK,2018-12-26 04:56:00+00:00
"flooding from the waters of the Bay of Bengal constantly afflicts the low-lying territory. Its other geographical problem is that it is almost entirely surrounded by India: the 2,545-mile-long frontier, agreed to in 1974, wrapped India around Bangladesh, leaving it only a short border with Burma as an alternative land route to the outside world.",Prisoners of Geography: Ten Maps That Explain Everything About the World,Tim Marshall,B00V3L8ZHK,2018-12-26 04:56:00+00:00
"The only connection between the two parts of Pakistan was Islam. They never really came together, so it was no surprise when they were torn apart; in 1971, East Pakistan rebelled against the dominance of West Pakistan, India intervened and, after much bloodshed, East Pakistan seceded, becoming Bangladesh.",Prisoners of Geography: Ten Maps That Explain Everything About the World,Tim Marshall,B00V3L8ZHK,2018-12-26 04:56:00+00:00
"The name Pakistan gives us clues about these divisions; pak means “pure” and stan means “land” in Urdu, so it is the land of the pure, but it is also an acronym. P is for Punjab, A is for Afghania (the Pashtun area by the Afghan border), K for Kashmir, S for Sindh, and T stands for “tan,” as in Baluchistan.",Prisoners of Geography: Ten Maps That Explain Everything About the World,Tim Marshall,B00V3L8ZHK,2018-12-26 04:56:00+00:00
"Sir Mortimer Durand, the foreign secretary of the colonial government of India, drew it in 1893 and the then ruler of Afghanistan agreed to it. However, in 1949, the Afghan government “annulled” the agreement, believing it to be an artificial relic of the colonial era. Since then, Pakistan has tried to persuade Afghanistan to change its mind, Afghanistan refuses, and the Pashtuns on each side of the mountains try to carry on as they have for centuries by ignoring the border and maintaining their ancient connections.",Prisoners of Geography: Ten Maps That Explain Everything About the World,Tim Marshall,B00V3L8ZHK,2018-12-26 04:56:00+00:00
"“It’s like you are on one side of the glass, and you try to prize it open, but there’s nothing to get a grip on to peer inside.”",Prisoners of Geography: Ten Maps That Explain Everything About the World,Tim Marshall,B00V3L8ZHK,2018-12-26 04:56:00+00:00
"However, three-quarters of the land is not conducive to human habitation, especially in the mountainous regions, and only 13 percent is suitable for intensive cultivation. This leaves the Japanese living in close proximity to one another along the coastal plains and in restricted inland areas, where some stepped rice fields can exist in the hills.",Prisoners of Geography: Ten Maps That Explain Everything About the World,Tim Marshall,B00V3L8ZHK,2018-12-26 04:56:00+00:00
"Japan had few of the natural resources required to become an industrialized nation. It had limited and poor-quality supplies of coal, very little oil, scant quantities of natural gas, limited supplies of rubber, and a shortage of many metals.",Prisoners of Geography: Ten Maps That Explain Everything About the World,Tim Marshall,B00V3L8ZHK,2018-12-26 04:56:00+00:00
"The colonialists concentrated on getting the wealth out of each region, to the coast and on to foreign markets. Even after independence the predominantly European coastal elites failed to invest in the interior, and what population centers there are inland remain poorly connected with one another.",Prisoners of Geography: Ten Maps That Explain Everything About the World,Tim Marshall,B00V3L8ZHK,2018-12-26 04:56:00+00:00
"To this day most people still live close to the coastal areas, despite the dramatic decision made in the late 1950s to move the capital (previously Rio de Janeiro) several hundred miles inland to the purpose-built city of Brasília in an attempt to develop the heart of Brazil.",Prisoners of Geography: Ten Maps That Explain Everything About the World,Tim Marshall,B00V3L8ZHK,2018-12-26 04:56:00+00:00
"The word arctic comes from the Greek arktikos, which means “near the bear,” and is a reference to the Ursa Major constellation, whose last two stars point toward the North Star.",Prisoners of Geography: Ten Maps That Explain Everything About the World,Tim Marshall,B00V3L8ZHK,2018-12-26 04:56:00+00:00
"Gotham—which in old Anglo-Saxon means “Goats’ Town”—was (and still is) a real village in the English county of Nottinghamshire, not far from Sherwood Forest. But Gotham was also a place of fable, its inhabitants proverbial for their folly.",Gotham: A History of New York City to 1898 (The History of NYC Series),Edwin G. Burrows and Mike Wallace,B002SAUBWM,2018-12-28 04:56:00+00:00
"forests with towering stands of walnut, cedar, chestnut, maple, and oak. Orchards bore apples of incomparable sweetness and “pears larger than a fist.” Every spring the hills and fields were dyed red with ripening strawberries, and so many birds filled the woods “that men can scarcely go through them for the whistling, the noise, and the chattering.” Boats crossing the bay were escorted by schools of playful whales, seals, and porpoises. Twelve-inch oysters and six-foot lobsters crowded offshore waters, and so many fish thrived in streams and ponds that they could be taken by hand. Woods and tidal marshlands teemed with bears, wolves, foxes, raccoons, otters, beavers, quail, partridge, forty-pound wild turkeys, doves “so numerous that the light can hardly be discerned where they fly,”",Gotham: A History of New York City to 1898 (The History of NYC Series),Edwin G. Burrows and Mike Wallace,B002SAUBWM,2018-12-28 04:56:00+00:00
That they made better hosts than the inhabitants of the seaboard was confirmed as the Halve Maen sailed down “that side of the River that is called Manna-hata” and dodged a hail of arrows fired by “savages” on the shore. (The meaning of “Manna-hata” has been debated ever since; the preferred translation nowadays is “hilly island.”),Gotham: A History of New York City to 1898 (The History of NYC Series),Edwin G. Burrows and Mike Wallace,B002SAUBWM,2018-12-28 04:56:00+00:00
"under Charles V and his son Philip II, the Spanish had absorbed Portugal, taken possession of the Holy Roman Empire, overrun the principal islands of the Caribbean, subdued Mexico and Peru, and invaded the Philippines.",Gotham: A History of New York City to 1898 (The History of NYC Series),Edwin G. Burrows and Mike Wallace,B002SAUBWM,2018-12-28 04:56:00+00:00
"Eventually, despite the riches extracted from its far-flung possessions, the crown ran out of money and embarked on a disastrous program of forced loans and debt repudiations that sent shock waves through European political and financial systems. France and England, would-be entrants on the global imperial stage, preyed mercilessly on Spanish shipping and launched their own colonizing projects in those parts of the western hemisphere where Spanish power seemed weakest.",Gotham: A History of New York City to 1898 (The History of NYC Series),Edwin G. Burrows and Mike Wallace,B002SAUBWM,2018-12-28 04:56:00+00:00
"Company received a monopoly over all Dutch trade with west Africa and the Americas. Like the East India Company, it had two purposes: to make money by trade and to make money by making war on Spain.",Gotham: A History of New York City to 1898 (The History of NYC Series),Edwin G. Burrows and Mike Wallace,B002SAUBWM,2018-12-28 04:56:00+00:00
"Suddenly the fur trade was no longer a simple matter of direct barter between assorted Europeans and assorted native American peoples. Henceforth it would also involve a pair of transactions in which wampum functioned rather like money. In the first, European traders and coastal Algonkians exchanged manufactured goods for wampum; in the second, European traders used wampum (as well as manufactured goods) to obtain furs at Fort Orange.",Gotham: A History of New York City to 1898 (The History of NYC Series),Edwin G. Burrows and Mike Wallace,B002SAUBWM,2018-12-28 04:56:00+00:00
